seg_id_nat,year,month,experiment,n,ANN_d001,ANN_d100,RGCN_d001,RGCN_d100,RGCN_ptrn_d001,RGCN_ptrn_d100,RNN_d001,RNN_d100,seg
2037,2006,6,d100,28,2.665501033,1.004127691,2.091753392,0.744319911,2.369504242,0.832987753,3.603069038,1.11992663,a433
2037,2006,7,d100,31,3.818982094,0.584165698,1.364326124,0.680706273,1.315301404,0.813468205,5.004180675,1.641818506,a434
2037,2006,8,d100,31,4.265593403,0.737824276,1.586485577,0.401139929,1.459737369,0.948223014,5.490400163,1.106644787,a435
2037,2007,6,d100,30,1.949076433,0.764100496,1.821945584,0.462144878,2.352082025,0.700532831,2.933339433,1.534484744,a436
2037,2007,7,d100,31,3.307776305,0.638302743,1.959824179,0.463376472,1.260754459,0.976803261,4.545413763,1.358623798,a437
2037,2007,8,d100,31,4.020656644,0.560910051,1.932612595,0.374549028,0.960490796,0.874367726,5.223362961,0.954225123,a438
2037,2008,6,d100,27,3.258547707,0.863174755,1.659136445,0.497347868,3.572055725,0.494832371,4.308934597,0.759303982,a439
2037,2008,7,d100,31,4.378555011,0.832518892,1.627952686,0.631790031,1.919231096,0.709658678,5.569457763,0.975665363,a440
2037,2008,8,d100,31,2.896646307,0.619263115,1.304682737,0.349095046,0.771515945,0.744558858,4.322534402,0.85062047,a441
2037,2009,6,d100,28,1.52118768,0.631803883,2.820397434,0.47248424,1.569895828,0.709906787,1.754861223,0.969336507,a442
2037,2009,7,d100,31,2.247583834,0.707402317,2.137015449,0.471076259,0.912620341,0.779550993,3.786862242,0.890896206,a443
2037,2009,8,d100,31,3.004444326,0.956889983,2.008282917,0.566219757,1.100636716,0.677340223,4.360938044,1.334589812,a444
2037,2010,6,d100,30,3.619463167,0.725781851,1.450144052,0.426449747,3.76118597,0.788295861,4.700878629,1.099955227,a445
2037,2010,7,d100,31,5.144292091,0.967047657,2.044142623,0.676544638,2.472703823,1.027682636,6.310480853,1.142296117,a446
2037,2010,8,d100,31,4.183320031,0.738591301,1.678432132,0.466831891,1.283796192,0.87335659,5.464274337,1.075681529,a447
2037,2011,6,d100,30,2.603530294,0.629827096,1.341876388,0.471955202,3.139473694,0.662789356,3.664476585,1.450741948,a448
2037,2011,7,d100,31,5.910020982,1.254793816,2.484767075,0.812034119,2.890728118,0.963374178,7.081623434,1.071482128,a449
2037,2011,8,d100,31,4.169449142,1.105339856,3.323497274,0.856653218,1.305289417,0.992997901,5.090196424,1.133507277,a450
2037,2012,6,d100,30,2.950737742,0.81807797,2.275239667,0.395203413,2.663619434,0.687108372,3.763320067,0.986327174,a451
2037,2012,7,d100,31,5.720795906,0.985191247,2.259142392,0.555226459,2.82415597,0.901287219,6.903370252,0.800783407,a452
2037,2012,8,d100,31,4.517814756,0.508372697,1.519675718,0.309670829,1.146997492,0.618258227,5.783910599,0.557395326,a453
2037,2013,6,d100,30,2.491160692,0.816085215,3.074768923,0.721316156,2.485623883,0.584073409,2.893104699,0.779779118,a454
2037,2013,7,d100,31,3.719448735,0.707319646,1.752177497,0.592900561,1.75560313,0.818122419,4.92442357,0.96669835,a455
2037,2013,8,d100,31,1.610896638,0.602736675,3.059555616,0.707983023,1.104728411,0.967706616,3.363752144,0.98625794,a456
2037,2014,6,d100,30,1.473020091,0.626599184,1.682036055,0.412792298,2.093333409,0.542029873,2.420577202,1.186465206,a457
2037,2014,7,d100,31,3.241311474,0.63143606,1.908807608,0.32681378,1.462680335,0.712614312,4.508228164,1.230571001,a458
2037,2014,8,d100,31,1.971641131,0.663821209,1.742076765,0.528547374,0.864869288,0.988660872,3.749465543,1.234736028,a459
2037,2015,6,d100,30,3.280271204,0.969646549,2.502033153,0.657879096,3.14813289,0.56770499,4.068036571,1.048938468,a460
2037,2015,7,d100,31,3.833573894,1.022625219,2.351862303,0.734293432,1.85047891,0.430892989,5.14190881,0.485668237,a461
2037,2015,8,d100,31,3.833023256,0.737340838,1.338994852,0.417645588,1.094709521,0.455450827,5.125049723,0.805057756,a462
2037,2016,6,d100,27,2.717287551,1.06619955,1.860132132,0.7527881,3.129400819,0.686431609,3.769680393,0.818231628,a463
2037,2016,7,d100,30,5.080933828,0.784656428,2.115925897,0.586660127,2.142671226,0.972115272,6.276182607,0.865997665,a464
2037,2016,8,d100,31,5.643473135,1.106424216,2.26759808,0.774552032,1.874164071,0.535046876,6.845403621,0.648254667,a465
2040,2016,7,d100,1,8.720664368,2.892348633,5.107888565,1.845836029,2.337172852,3.038880692,9.950963364,4.564080582,a466
2040,2016,8,d100,2,8.548825893,3.084654713,4.495051812,1.904512275,4.156128304,3.342125483,9.794020532,4.532568018,a467
2044,2005,6,d100,1,0.756986465,0.98110405,2.815015945,1.185630951,2.833837357,0.3551828,2.069579926,1.827022705,a468
2044,2005,8,d100,1,5.734360809,0.05536377,1.570342178,0.848509674,1.386880035,0.686751251,6.963280792,0.885485535,a469
2044,2006,6,d100,1,0.237033844,0.905542374,2.338231087,1.252902985,1.506700516,0.821271896,0.389860153,2.596160889,a470
2044,2006,7,d100,1,2.007276306,0.08299469,1.383514633,1.026518097,0.393692245,0.109308014,3.242364655,3.009935608,a471
2044,2006,8,d100,1,4.609201202,1.50766777,0.841289291,1.989492645,0.561538467,2.112406006,5.826251755,2.428602448,a472
2044,2007,7,d100,1,2.424974976,1.121871414,0.225592194,1.091062012,0.659424362,0.668635788,3.699228821,3.224719467,a473
2044,2007,8,d100,1,3.550228043,1.812496262,0.538463669,1.820465164,1.071804123,1.22233017,4.7839431,2.655012207,a474
2044,2008,6,d100,1,1.360189972,0.788574753,1.834450302,1.664694366,1.206975403,0.994482574,0.153238831,1.763159332,a475
2044,2008,7,d100,1,1.841650848,1.364726181,1.889916534,1.766068573,0.443964844,1.530369873,3.043488388,2.719945068,a476
2044,2008,8,d100,1,2.528170471,1.91557991,0.099352951,1.674491043,0.982163544,1.426926727,3.75569809,2.576665039,a477
2044,2009,6,d100,1,2.586756821,2.078761215,0.24991333,1.130486603,2.123221512,1.032837982,1.160168762,2.742877121,a478
2044,2009,7,d100,1,1.77067276,1.0584478,2.63011261,0.454316101,0.896590195,0.799271545,3.503180466,0.134444275,a479
2044,2009,8,d100,1,1.461208878,1.030499878,2.133666458,2.076722565,1.146148148,1.608298721,2.740450439,3.11432785,a480
2044,2010,6,d100,1,0.61266037,2.722897568,2.881024399,2.802374878,2.610815964,1.490111389,1.804362259,3.373770752,a481
2044,2010,7,d100,1,3.698377457,1.633237991,0.167818222,2.140667114,1.361551132,2.203067932,4.901992645,2.362875137,a482
2044,2011,7,d100,1,4.795028839,0.360899124,1.461856995,0.004215393,2.930586014,0.168302689,6.003299866,0.814075317,a483
2044,2012,7,d100,1,5.328646622,0.733483353,1.068011246,1.312426605,1.94862648,0.847209015,6.53570076,1.142331161,a484
2044,2013,7,d100,1,3.750094299,0.270522232,0.559883957,0.898190613,0.342350845,0.563170319,4.983132248,1.333443756,a485
2044,2013,8,d100,1,0.004400558,0.298710175,0.503176041,1.22454422,1.703591995,0.798564606,1.995605774,2.01814621,a486
2044,2014,6,d100,1,2.213534775,0.036423264,0.772151413,0.854863586,0.727446136,0.507012787,0.640328827,1.685353699,a487
2044,2014,7,d100,1,2.657176285,1.207493515,0.249827118,1.096407623,1.338168411,0.52997467,3.875504761,2.4144561,a488
2044,2014,8,d100,1,1.439858932,1.412340622,1.790307541,1.494022827,1.519190292,1.087393265,3.134740372,2.47206543,a489
2044,2015,6,d100,1,2.908140717,0.502491531,0.988789139,0.332569656,1.388704834,1.27978569,4.052393494,0.694823685,a490
2044,2015,7,d100,1,2.012274094,0.361386948,1.481390305,0.364627533,0.819019623,0.307030029,3.839412994,1.282508545,a491
2044,2016,7,d100,1,1.808084106,1.39729538,2.045563126,1.629042053,0.218418503,1.677734756,3.033372498,2.57792511,a492
2044,2016,8,d100,1,4.182141342,0.636158905,0.593752899,0.758397064,0.387864151,0.159951172,5.426346817,1.051781616,a493
2046,2005,6,d100,1,1.655562592,0.405329895,1.293528366,0.0539711,3.468032074,0.631798935,2.780383301,0.889121246,a494
2046,2005,8,d100,1,7.676158676,3.799838791,3.783736954,2.007333527,3.191716919,1.331640015,8.854902039,1.925744781,a495
2046,2006,6,d100,1,4.421158409,0.079460526,5.778777695,0.898282623,0.965711212,1.407771683,1.365644073,0.210874176,a496
2046,2006,7,d100,1,3.258973923,1.304731216,0.260454025,0.634500351,0.391670074,1.22640213,4.217965927,0.149051514,a497
2046,2006,8,d100,1,6.412074966,2.479900284,3.043292923,1.053346558,2.244115753,0.529440002,7.612300797,0.401639862,a498
2046,2007,6,d100,27,3.088031334,1.536290714,2.761259355,1.203164334,2.617091,1.584562873,3.629207265,1.174493163,a499
2046,2007,7,d100,31,4.523384594,2.039841278,3.558669171,1.355233949,1.689265571,1.113163644,5.402406039,1.166020577,a500
2046,2007,8,d100,31,5.17887963,2.335938861,3.458488655,1.36260609,1.573434692,0.934547146,6.057262215,1.444556828,a501
2046,2008,6,d100,30,4.23005788,2.137618814,3.069826869,1.781736186,4.069674597,1.792477168,5.09895703,2.098894307,a502
2046,2008,7,d100,31,5.579686128,2.682327835,3.345899837,2.097466699,2.616775661,1.388384577,6.651865479,1.590917445,a503
2046,2008,8,d100,31,4.132022573,2.049723804,3.237552506,1.223120995,1.061291309,1.008016182,5.227385665,1.425755925,a504
2046,2009,6,d100,30,3.305773663,0.919717666,3.449780781,0.908708685,1.741315684,1.406623407,2.392279429,1.318451231,a505
2046,2009,7,d100,31,3.584981823,1.906524753,3.951185155,1.213480475,1.259536283,1.525221343,4.613651134,1.958750319,a506
2046,2009,8,d100,31,3.874598871,2.0216969,3.52458073,1.189224812,1.017725057,1.162740903,5.032792725,1.064625965,a507
2046,2010,6,d100,30,4.671283047,1.955226182,2.357034674,1.73693663,4.379821827,1.391125402,5.615629638,1.566821072,a508
2046,2010,7,d100,31,6.210371066,3.02256555,3.519794914,2.238370935,3.072507217,1.446355382,7.268001435,1.509861169,a509
2046,2010,8,d100,31,5.238109997,2.485722109,3.391300601,1.470224956,1.68732828,1.088481729,6.368571118,1.277224564,a510
2046,2011,6,d100,29,3.518706715,1.596368632,2.2339532,1.352443082,3.494201923,1.508188086,4.407249325,1.283588109,a511
2046,2011,7,d100,31,6.921662183,3.151523654,3.791122756,2.506813424,3.550500088,1.472871191,8.037066897,1.909014174,a512
2046,2011,8,d100,31,5.216571792,2.420536732,4.861823388,1.732550864,1.726307203,1.546997472,5.698596183,1.370841117,a513
2046,2012,6,d100,29,4.554725679,1.707719111,3.734455345,1.838007567,3.125639609,1.710957014,4.569965248,1.628402899,a514
2046,2012,7,d100,30,6.810758526,2.741042075,3.609704053,2.268751784,3.587357589,1.399463736,7.893979185,1.676430411,a515
2046,2012,8,d100,29,5.467978797,2.565709569,3.193514461,1.653942589,1.61282159,1.025583859,6.587315998,1.637823466,a516
2046,2013,6,d100,29,3.583301813,1.336623801,3.401985841,1.784980137,2.685508964,1.992622111,3.40998632,1.430305322,a517
2046,2013,7,d100,31,4.629049461,2.378764427,2.860873386,1.470603064,2.156898449,1.045459609,5.684072917,1.289493741,a518
2046,2013,8,d100,31,2.758539131,1.087110731,3.923675774,0.547556019,0.925397649,0.422382029,3.674587393,0.945164293,a519
2046,2014,6,d100,30,2.298377459,1.160910849,2.149040633,0.890375097,2.178350024,1.625021285,2.984689009,1.207385595,a520
2046,2014,7,d100,31,4.275969643,2.102644863,3.327610026,1.303083235,1.8806777,1.017750031,5.31418869,1.273168553,a521
2046,2014,8,d100,31,3.161240394,1.54828921,3.439518699,0.558969117,0.56590063,0.79369456,4.398991678,1.194594422,a522
2046,2015,6,d100,30,4.764972391,2.03331317,3.399510184,1.965063304,3.363553433,1.93438109,4.693477175,1.592718143,a523
2046,2015,7,d100,31,4.8769452,2.6866818,3.965134162,2.016350334,2.23569533,1.828501776,5.880795738,2.124687711,a524
2046,2015,8,d100,31,4.84036217,2.507994006,3.209253307,1.468499006,1.528269472,1.198054472,5.986222116,1.77332803,a525
2046,2016,6,d100,30,4.085986326,2.035561024,2.997332724,1.943420202,3.639723974,2.114181833,4.634755365,2.407532448,a526
2046,2016,7,d100,31,6.193434806,2.828085422,3.721287526,2.250078022,2.815763006,1.405624756,7.227115895,1.845954136,a527
2046,2016,8,d100,31,6.741893002,3.381342909,3.975738893,2.277928075,2.755754329,1.734137811,7.854468226,2.182012913,a528
