"seg_id_nat","year","month","n","ANN","RGCN","RGCN_ptrn","RNN","seg"
2027,2007,7,1,3.16906150817871,3.59479507446289,1.86452850341797,1.51530822753906,"2027_2007_7_d100"
2027,2007,8,1,1.73302467346191,2.13268287658691,0.458642883300783,0.136899871826174,"2027_2007_8_d100"
2027,2008,6,1,0.358085708618162,0.378326339721681,2.27220718383789,0.606624526977541,"2027_2008_6_d100"
2027,2008,7,1,0.7373543548584,0.0899447631835919,2.4743099975586,1.78857048034668,"2027_2008_7_d100"
2027,2008,8,1,0.597577438354492,0.454505310058593,2.32872138977051,2.05817352294922,"2027_2008_8_d100"
2027,2009,6,1,0.565161743164065,2.04331680297851,2.80768295288086,0.748818359374997,"2027_2009_6_d100"
2027,2009,7,1,0.330498352050782,0.535814895629883,2.00328887939453,0.991573944091797,"2027_2009_7_d100"
2027,2009,8,1,0.439831008911131,1.07888435363769,0.417649993896486,0.653188476562502,"2027_2009_8_d100"
2027,2010,6,1,0.651600494384763,0.913063659667966,2.1078256225586,1.37671218872071,"2027_2010_6_d100"
2027,2010,7,1,1.40807670593261,0.547673645019529,2.21059364318847,4.07641357421875,"2027_2010_7_d100"
2027,2011,7,1,0.439991073608397,0.253492279052736,1.97547157287597,2.10746391296387,"2027_2011_7_d100"
2027,2012,7,1,1.91353149414063,0.745429229736331,3.71959609985352,3.7986557006836,"2027_2012_7_d100"
2027,2012,8,1,1.14495964050293,0.376277160644531,2.82235260009766,2.13601608276367,"2027_2012_8_d100"
2027,2013,7,1,1.20688087463379,0.353035278320313,3.41918975830078,2.84176666259766,"2027_2013_7_d100"
2027,2013,8,1,1.20870658874512,0.376631469726561,2.12399169921875,1.46044418334961,"2027_2013_8_d100"
2027,2014,6,1,0.571763153076173,0.938893432617188,1.95282852172852,0.681935424804688,"2027_2014_6_d100"
2027,2014,7,1,0.576917037963867,0.396750793457031,2.42983184814453,1.95523391723633,"2027_2014_7_d100"
2027,2014,8,1,1.94300842285156,1.81948471069336,3.29646110534668,3.15044403076172,"2027_2014_8_d100"
2027,2015,6,1,0.437452926635743,0.86359848022461,3.80133499145508,2.10559143066406,"2027_2015_6_d100"
2027,2015,7,1,0.352180404663084,0.145835800170897,2.3271044921875,1.16316024780273,"2027_2015_7_d100"
2027,2016,7,1,0.438444213867186,0.0292033386230486,2.17918212890625,1.38651092529297,"2027_2016_7_d100"
2027,2016,8,1,1.37938171386719,0.831459579467776,3.1928125,2.81602149963379,"2027_2016_8_d100"
2030,2005,6,1,2.03314125061035,1.78829872131348,1.22231399536133,2.356083984375,"2030_2005_6_d100"
2030,2005,8,1,0.063550262451173,0.799346237182618,0.35067108154297,0.595105438232423,"2030_2005_8_d100"
2030,2006,6,1,3.10444297790527,2.01027336120605,2.87030830383301,3.1623233795166,"2030_2006_6_d100"
2030,2006,7,1,1.36731842041016,1.58771255493164,0.64840057373047,2.50512054443359,"2030_2006_7_d100"
2030,2006,8,1,1.03276100158691,1.70822372436523,2.0706657409668,1.97220840454101,"2030_2006_8_d100"
2030,2007,7,1,2.04725730895996,1.821650390625,2.03621566772461,2.26029479980469,"2030_2007_7_d100"
2030,2007,8,1,2.30528045654297,1.97174240112305,1.03262878417969,2.7125146484375,"2030_2007_8_d100"
2030,2008,6,1,2.12933288574219,1.41013084411621,0.753020629882812,0.852408752441406,"2030_2008_6_d100"
2030,2008,7,1,0.98006889343262,0.593691558837893,0.629856796264651,0.165965347290037,"2030_2008_7_d100"
2030,2008,8,1,0.804382095336916,0.175138244628908,0.171571502685548,0.323796997070314,"2030_2008_8_d100"
2030,2009,6,1,2.00190116882325,0.2893147277832,0.862247924804684,0.401946563720706,"2030_2009_6_d100"
2030,2009,7,1,1.76894096374512,1.01139167785644,0.0241479492187509,1.60543731689453,"2030_2009_7_d100"
2030,2009,8,1,3.08833106994629,2.81420501708984,2.5420378112793,3.33736785888672,"2030_2009_8_d100"
2030,2010,6,1,2.76229927062988,1.9678084564209,1.06154891967773,1.42706939697266,"2030_2010_6_d100"
2030,2010,7,1,0.877177505493165,1.29791000366211,0.673001556396486,0.695896835327147,"2030_2010_7_d100"
2030,2010,8,1,1.783818359375,1.44769203186035,0.928229446411134,2.07220184326172,"2030_2010_8_d100"
2030,2011,6,1,1.69389381408691,1.55159225463867,0.511280441284178,0.517996215820311,"2030_2011_6_d100"
2030,2011,7,1,0.836944656372072,0.800279693603517,0.113409118652346,0.0780200195312482,"2030_2011_7_d100"
2030,2011,8,2,0.209779865279081,1.46460287748426,1.6202587667457,0.814380281523242,"2030_2011_8_d100"
2030,2012,6,1,0.976795425415041,0.0161325836181661,0.108403930664061,0.116754302978514,"2030_2012_6_d100"
2030,2012,7,1,0.189644241333006,1.36492767333984,0.875685119628905,0.605527496337892,"2030_2012_7_d100"
2030,2012,8,1,0.106905136108399,0.0571363830566405,1.78784164428711,0.0629270935058592,"2030_2012_8_d100"
2030,2013,6,1,2.66261505126953,0.962152709960939,1.3291056060791,0.970461120605471,"2030_2013_6_d100"
2030,2013,7,1,1.7306965637207,1.68313301086426,2.26653564453125,2.51911056518555,"2030_2013_7_d100"
2030,2013,8,1,1.48342170715332,2.25769271850586,2.28885498046875,2.23132553100586,"2030_2013_8_d100"
2030,2014,6,1,1.26360717773438,1.62878623962402,0.44375244140625,1.91860595703125,"2030_2014_6_d100"
2030,2014,7,1,2.22374870300293,1.60927154541016,1.23372604370117,2.39057113647461,"2030_2014_7_d100"
2030,2014,8,2,1.56850654905163,1.03602575026482,0.684841457590952,1.3641987759222,"2030_2014_8_d100"
2030,2015,6,1,1.37631042480469,0.00993148803710753,1.22517211914063,0.194408493041994,"2030_2015_6_d100"
2030,2015,7,1,3.6462850189209,2.9614533996582,1.9028596496582,3.59272094726563,"2030_2015_7_d100"
2030,2015,8,1,0.786038894653323,0.629605789184573,0.269262771606442,1.31014205932618,"2030_2015_8_d100"
2030,2016,6,1,3.20666030883789,2.39386276245117,2.20220283508301,2.7989111328125,"2030_2016_6_d100"
2030,2016,7,1,2.60955497741699,2.04869529724121,1.70211669921875,2.78280708312989,"2030_2016_7_d100"
2030,2016,8,2,1.31043748622248,1.38558769165779,0.976385842100604,1.51217007771405,"2030_2016_8_d100"
2031,2005,6,1,3.19991371154785,2.29087898254395,2.41711112976074,1.53869125366211,"2031_2005_6_d100"
2031,2005,8,1,1.05450752258301,0.34288146972656,0.720164566040037,2.36400726318359,"2031_2005_8_d100"
2031,2006,6,1,2.3392195892334,0.667384643554691,0.844979782104495,1.10118438720703,"2031_2006_6_d100"
2031,2006,7,1,0.245499191284182,0.62936836242676,0.934757766723635,0.641584930419924,"2031_2006_7_d100"
2031,2006,8,1,0.683242950439453,0.99905029296875,1.19033065795898,1.2766626739502,"2031_2006_8_d100"
2031,2007,7,1,1.86475318908692,1.05060905456543,1.46266311645508,0.0216813659667956,"2031_2007_7_d100"
2031,2007,8,1,1.63279251098633,1.1580419921875,1.73175910949707,0.0243978881835929,"2031_2007_8_d100"
2031,2008,6,1,2.04503440856934,0.370262145996094,0.593235015869141,0.0796070098876953,"2031_2008_6_d100"
2031,2008,7,1,0.757418975830078,0.394442901611328,0.491788253784179,0.870056762695313,"2031_2008_7_d100"
2031,2008,8,1,1.38869659423828,0.743120117187498,1.29997817993164,0.0679608154296893,"2031_2008_8_d100"
2031,2009,6,1,2.57722816467285,0.364168548583983,0.169372177124025,0.24223098754883,"2031_2009_6_d100"
2031,2009,7,1,1.72400917053223,0.468464508056641,0.709770812988282,0.0525582885742182,"2031_2009_7_d100"
2031,2009,8,1,2.47634185791016,2.13873924255371,2.86111511230469,1.05006278991699,"2031_2009_8_d100"
2031,2010,6,1,2.93831169128418,1.78290092468261,1.34942352294922,0.426091308593747,"2031_2010_6_d100"
2031,2010,7,1,0.686101684570314,0.567554244995119,0.74768997192383,2.44936584472656,"2031_2010_7_d100"
2031,2011,7,1,1.49164115905761,0.846446151733396,1.06873809814453,0.917286758422854,"2031_2011_7_d100"
2031,2012,7,1,1.0110521697998,0.425618133544923,0.93456558227539,2.40505508422851,"2031_2012_7_d100"
2031,2013,7,1,1.08763542175293,0.626272583007811,0.821443939208983,0.109986877441408,"2031_2013_7_d100"
2031,2013,8,1,1.36696174621582,2.0902912902832,2.11722114562988,1.03616836547852,"2031_2013_8_d100"
2031,2014,6,1,0.641155853271481,0.2664533996582,0.313587799072263,0.166945114135739,"2031_2014_6_d100"
2031,2014,7,1,1.88939888000488,0.734115905761719,1.02701599121094,0.0596882629394528,"2031_2014_7_d100"
2031,2014,8,1,1.41237113952637,0.387659530639649,0.956749420166016,0.641793746948242,"2031_2014_8_d100"
2031,2015,6,1,0.0679286193847659,1.74035102844238,1.50768692016602,2.42895156860352,"2031_2015_6_d100"
2031,2015,7,1,1.79687194824219,0.872605133056641,0.740860748291016,0.268219757080079,"2031_2015_7_d100"
2031,2016,7,1,1.45698127746582,0.522391891479494,1.50139770507813,0.0904735565185533,"2031_2016_7_d100"
2031,2016,8,2,3.33165984509635,3.54090531517648,3.11633628875221,4.2396277444518,"2031_2016_8_d100"
2033,2005,6,1,2.81923133850098,2.83818466186523,1.0141089630127,1.67661315917969,"2033_2005_6_d100"
2033,2005,8,1,0.971288909912111,0.772901763916018,1.20569778442383,1.76744819641113,"2033_2005_8_d100"
2033,2006,6,1,2.75380966186524,1.49668952941895,1.2655551147461,1.76356002807617,"2033_2006_6_d100"
2033,2006,7,1,1.61858360290528,1.58558456420899,0.49979202270508,0.702886505126955,"2033_2006_7_d100"
2033,2006,8,1,1.6305638885498,1.84491744995117,0.738903198242184,1.05104431152344,"2033_2006_8_d100"
2033,2007,7,1,2.89311317443848,2.27969459533691,1.71795562744141,0.760199584960937,"2033_2007_7_d100"
2033,2007,8,1,2.39793190002442,1.5342253112793,0.172794189453128,0.277750167846676,"2033_2007_8_d100"
2033,2008,6,1,3.03709693908691,1.69954200744629,1.02381797790527,1.00166030883789,"2033_2008_6_d100"
2033,2008,7,1,3.12487113952637,2.07742202758789,1.16454780578613,0.844839935302733,"2033_2008_7_d100"
2033,2008,8,1,3.25153434753418,1.7880638885498,1.35434997558594,0.825816040039062,"2033_2008_8_d100"
2033,2009,6,1,3.60730628967285,0.923767852783204,0.739826965332032,1.4005973815918,"2033_2009_6_d100"
2033,2009,7,1,3.25725891113281,1.74671890258789,1.44370414733887,1.32847549438477,"2033_2009_7_d100"
2033,2009,8,1,3.54551124572754,2.81777572631836,1.96320915222168,1.39017868041992,"2033_2009_8_d100"
2033,2010,6,1,2.5900089263916,1.77829284667969,1.18664474487305,0.331116485595704,"2033_2010_6_d100"
2033,2010,7,1,1.44064094543457,1.49042846679688,1.35196258544922,1.3945393371582,"2033_2010_7_d100"
2033,2010,8,1,2.26986671447754,1.24574447631836,0.78135467529297,0.336641082763673,"2033_2010_8_d100"
2033,2011,6,1,1.3787931060791,1.46463142395019,1.2817643737793,1.74916519165039,"2033_2011_6_d100"
2033,2011,7,1,2.40026985168457,1.74614082336426,0.989478454589843,0.0856755828857416,"2033_2011_7_d100"
2033,2011,8,2,0.427476296422755,1.85648518659577,2.03044933231615,2.1400160990021,"2033_2011_8_d100"
2033,2012,6,1,1.12333419799805,0.0679328155517567,0.528933258056639,0.233792037963866,"2033_2012_6_d100"
2033,2012,7,1,0.779124374389649,0.983323211669923,0.618128662109374,1.88385665893555,"2033_2012_7_d100"
2033,2012,8,1,0.94100257873535,0.109928817749022,0.870686798095704,1.57192352294922,"2033_2012_8_d100"
2033,2013,6,1,3.44705390930176,1.40924835205078,1.3733024597168,0.211383819580078,"2033_2013_6_d100"
2033,2013,7,1,1.50995079040527,1.5346452331543,0.334419403076172,0.183612670898437,"2033_2013_7_d100"
2033,2013,8,1,1.34818504333496,2.72650573730469,1.36908195495606,1.29138229370117,"2033_2013_8_d100"
2033,2014,6,1,0.735288009643554,0.649409637451171,0.212944641113282,0.358401641845703,"2033_2014_6_d100"
2033,2014,7,1,1.19603385925293,0.259367370605467,0.134460067749025,1.02314147949219,"2033_2014_7_d100"
2033,2014,8,2,1.42535048773984,0.844170152353643,1.77912153790912,0.599137205067236,"2033_2014_8_d100"
2033,2015,6,1,0.624195938110351,0.144856567382813,1.95695388793945,1.58396255493164,"2033_2015_6_d100"
2033,2015,7,1,1.89921157836914,1.10311096191406,0.177356414794922,0.121177368164062,"2033_2015_7_d100"
2033,2015,8,1,1.3644654083252,0.640731506347656,0.55134994506836,1.08722717285156,"2033_2015_8_d100"
2033,2016,6,1,1.57160743713379,0.918823089599609,1.15835586547852,0.835884246826172,"2033_2016_6_d100"
2033,2016,7,1,2.41032722473145,1.12147262573242,0.313109664916993,0.275195388793946,"2033_2016_7_d100"
2033,2016,8,3,1.60676936816549,2.10644366145585,2.32068920016428,2.58246767201256,"2033_2016_8_d100"
2034,2005,6,1,3.2969189453125,3.76416023254394,1.90736206054687,2.56380279541015,"2034_2005_6_d100"
2034,2005,8,1,0.151809921264647,1.41209243774414,0.665307769775392,1.41785217285156,"2034_2005_8_d100"
2034,2006,6,1,2.42551132202149,1.94343658447266,0.120900115966798,2.02584739685059,"2034_2006_6_d100"
2034,2006,7,1,0.247861480712888,1.69412002563476,0.309215927124026,0.41098937988281,"2034_2006_7_d100"
2034,2006,8,1,0.25293647766113,1.69583236694336,0.0474139404296849,1.3986996459961,"2034_2006_8_d100"
2034,2007,7,1,1.69639945983887,2.85224510192871,1.16239143371582,0.599416503906252,"2034_2007_7_d100"
2034,2007,8,1,1.63607437133789,2.59045059204102,0.806408233642578,0.277586288452149,"2034_2007_8_d100"
2034,2008,6,1,2.5795482635498,2.22919311523437,0.57609405517578,1.6040901184082,"2034_2008_6_d100"
2034,2008,7,1,1.337119140625,2.26152328491211,0.661814727783202,0.757962265014648,"2034_2008_7_d100"
2034,2008,8,1,1.45595046997071,2.09226486206055,0.52674743652344,0.337776870727541,"2034_2008_8_d100"
2034,2009,6,1,3.54036735534668,1.74956916809082,0.702406158447264,2.13900588989258,"2034_2009_6_d100"
2034,2009,7,1,2.19506355285645,2.27246948242188,0.912583312988282,1.50058837890625,"2034_2009_7_d100"
2034,2009,8,1,2.15161277770996,3.41319229125977,1.74499084472656,1.59328605651855,"2034_2009_8_d100"
2034,2010,6,1,2.21674339294434,3.03595916748047,0.371354980468752,0.478725357055666,"2034_2010_6_d100"
2034,2010,7,1,0.488213882446288,2.16129623413086,0.576428756713867,1.05942596435547,"2034_2010_7_d100"
2034,2011,7,1,1.11269943237305,2.28832809448242,0.576570434570311,0.159158630371092,"2034_2011_7_d100"
2034,2012,7,1,0.539896621704102,1.05073486328125,1.05264533996582,1.95816101074219,"2034_2012_7_d100"
2034,2013,7,1,1.32893562316895,2.87118148803711,0.575675964355469,0.488218307495117,"2034_2013_7_d100"
2034,2013,8,1,1.7492911529541,2.9486262512207,0.988642425537108,2.12950584411621,"2034_2013_8_d100"
2034,2014,6,1,1.75199760437012,1.86182083129883,0.0687490844726568,1.55676712036133,"2034_2014_6_d100"
2034,2014,7,1,1.78041854858398,2.7410661315918,0.762855682373047,0.814607772827149,"2034_2014_7_d100"
2034,2014,8,1,1.07745429992676,1.71748611450196,0.0304743957519555,0.0979563903808618,"2034_2014_8_d100"
2034,2015,6,1,0.477289428710936,0.14357208251953,1.75201393127442,0.660062561035158,"2034_2015_6_d100"
2034,2015,7,1,1.64654685974121,2.41076232910157,0.2075114440918,1.06704093933106,"2034_2015_7_d100"
2034,2016,7,1,1.44011940002441,2.21536125183105,0.900189056396481,0.846968307495114,"2034_2016_7_d100"
2034,2016,8,1,0.224195709228518,1.24840759277344,0.691552886962889,0.924632797241209,"2034_2016_8_d100"
2035,2016,8,1,4.2950203704834,4.67331436157227,6.278779296875,5.81290939331055,"2035_2016_8_d100"
2036,2005,6,2,0.982742688742021,2.06405993093485,1.4389556078486,1.6470788818735,"2036_2005_6_d100"
2036,2005,8,2,1.84465589868803,1.8187566056313,1.37421995967086,1.57803296530929,"2036_2005_8_d100"
2036,2006,6,2,1.40141413588332,0.760001701209999,1.63242691016273,1.43398074619596,"2036_2006_6_d100"
2036,2006,7,2,1.07024151177589,1.06279158046911,0.579226837428992,1.30371278179612,"2036_2006_7_d100"
2036,2006,8,2,1.57594983013733,2.31732023396818,1.53367737880347,2.11768628493556,"2036_2006_8_d100"
2036,2007,7,1,2.46430625915527,3.50945892333984,2.17907180786133,3.21027793884277,"2036_2007_7_d100"
2036,2007,8,1,0.781215286254884,1.35185012817383,1.37848892211914,1.3560043334961,"2036_2007_8_d100"
2036,2008,6,1,1.83996536254883,1.82644989013672,0.633777160644534,1.45332290649414,"2036_2008_6_d100"
2036,2008,7,1,1.56572532653809,1.66839408874512,0.706066131591797,1.54497528076172,"2036_2008_7_d100"
2036,2008,8,1,2.09793746948242,2.1517342376709,1.25674903869629,2.49598014831543,"2036_2008_8_d100"
2036,2009,6,1,2.55885154724121,1.86854583740234,0.834339447021485,1.35307723999023,"2036_2009_6_d100"
2036,2009,7,1,1.57130302429199,1.76253570556641,1.17950500488281,1.73410095214844,"2036_2009_7_d100"
2036,2009,8,1,1.35144874572754,2.29032012939453,0.971972198486327,1.82064888000488,"2036_2009_8_d100"
2036,2010,6,1,1.91944328308106,2.38161674499512,0.660545501708988,1.71518531799317,"2036_2010_6_d100"
2036,2010,7,1,1.02490837097168,2.67671806335449,1.01922256469727,1.20873291015625,"2036_2010_7_d100"
2036,2010,8,1,0.387651138305664,0.856389694213867,0.102615051269531,1.29719512939453,"2036_2010_8_d100"
2036,2011,6,1,0.0703459930419932,1.47067367553711,1.63778579711914,0.547663574218749,"2036_2011_6_d100"
2036,2011,7,1,1.70316215515137,2.55608459472656,1.214638671875,1.86958404541016,"2036_2011_7_d100"
2036,2011,8,2,2.23509764774755,0.519963683075504,1.36877505206105,1.14546628139701,"2036_2011_8_d100"
2036,2012,6,1,1.97858551025391,2.06102684020996,2.17300537109375,1.51281478881836,"2036_2012_6_d100"
2036,2012,7,1,0.805639419555664,2.1326448059082,0.196014556884766,1.44264617919922,"2036_2012_7_d100"
2036,2012,8,1,1.22403602600098,0.0405265808105462,1.02758483886719,0.0653656005859382,"2036_2012_8_d100"
2036,2013,6,1,1.1409147644043,1.29895004272461,1.19075218200684,0.697975006103515,"2036_2013_6_d100"
2036,2013,7,1,0.944507369995119,1.7275235748291,1.15284942626953,1.67847229003906,"2036_2013_7_d100"
2036,2013,8,1,0.0947489166259778,1.39500099182129,1.30299812316894,1.19029861450195,"2036_2013_8_d100"
2036,2014,6,1,0.117738876342774,0.565712127685547,0.476446304321289,1.0113011932373,"2036_2014_6_d100"
2036,2014,7,1,1.55033485412597,1.98410980224609,0.491868896484373,1.7881640625,"2036_2014_7_d100"
2036,2014,8,2,1.58223229870254,0.586877006427405,0.57896733334858,0.930255981103425,"2036_2014_8_d100"
2036,2015,6,1,0.216025161743165,0.88858871459961,0.576601791381837,0.798937606811524,"2036_2015_6_d100"
2036,2015,7,1,0.946202011108397,1.26215240478516,0.0216033172607411,0.430021972656249,"2036_2015_7_d100"
2036,2015,8,1,0.458639602661133,0.0505795288085942,1.31335494995117,0.328238983154296,"2036_2015_8_d100"
2036,2016,6,1,0.309751052856448,0.653073806762698,0.252170104980472,0.261048812866214,"2036_2016_6_d100"
2036,2016,7,1,1.29090065002442,1.40430587768555,0.495255889892579,1.46828598022461,"2036_2016_7_d100"
2036,2016,8,2,0.441910889090724,0.521665860391709,1.46259997735121,0.724042922840081,"2036_2016_8_d100"
2037,2005,6,30,0.682735775840576,0.500765937776241,0.699272617820843,0.757453261784648,"2037_2005_6_d100"
2037,2005,7,27,0.800377229650769,0.59575804957211,0.893714328310704,1.22943082811052,"2037_2005_7_d100"
2037,2005,8,31,0.857472933748058,0.708873401088742,1.23485459953904,1.29709843565538,"2037_2005_8_d100"
2037,2006,6,28,1.00412769112759,0.744319910866815,0.832987752504453,1.1199266300271,"2037_2006_6_d100"
2037,2006,7,31,0.584165697533217,0.680706273221783,0.813468204739293,1.64181850568801,"2037_2006_7_d100"
2037,2006,8,31,0.737824275570576,0.401139929221529,0.948223014211088,1.106644787422,"2037_2006_8_d100"
2037,2007,6,30,0.764100495671867,0.462144877845336,0.700532831468484,1.5344847439783,"2037_2007_6_d100"
2037,2007,7,31,0.638302742888873,0.463376471534145,0.97680326097406,1.3586237978367,"2037_2007_7_d100"
2037,2007,8,31,0.560910051495281,0.374549027818861,0.874367726146286,0.954225123089635,"2037_2007_8_d100"
2037,2008,6,27,0.863174755015399,0.497347867969072,0.494832370987605,0.759303981780537,"2037_2008_6_d100"
2037,2008,7,31,0.832518891751146,0.631790030697082,0.709658677881506,0.975665362509448,"2037_2008_7_d100"
2037,2008,8,31,0.619263114836694,0.349095046479962,0.744558858331823,0.850620469858696,"2037_2008_8_d100"
2037,2009,6,28,0.631803883438934,0.472484240050888,0.709906786853618,0.969336506800713,"2037_2009_6_d100"
2037,2009,7,31,0.707402316739409,0.471076259469987,0.779550992780296,0.890896205742263,"2037_2009_7_d100"
2037,2009,8,31,0.956889982993247,0.56621975677636,0.677340223082516,1.33458981159071,"2037_2009_8_d100"
2037,2010,6,30,0.725781850708613,0.426449746719084,0.788295860911916,1.09995522748911,"2037_2010_6_d100"
2037,2010,7,31,0.967047657234331,0.676544637852877,1.02768263637705,1.14229611721532,"2037_2010_7_d100"
2037,2010,8,31,0.738591301488141,0.466831890691319,0.873356589542088,1.07568152859858,"2037_2010_8_d100"
2037,2011,6,30,0.629827096194371,0.471955201950713,0.662789355644389,1.45074194843126,"2037_2011_6_d100"
2037,2011,7,31,1.25479381622076,0.812034119210634,0.963374178181152,1.07148212801569,"2037_2011_7_d100"
2037,2011,8,31,1.10533985582889,0.856653218049295,0.992997901449131,1.13350727656093,"2037_2011_8_d100"
2037,2012,6,30,0.81807797044841,0.395203412637522,0.687108371995727,0.986327174219602,"2037_2012_6_d100"
2037,2012,7,31,0.98519124657939,0.555226458570981,0.901287218782092,0.800783407444967,"2037_2012_7_d100"
2037,2012,8,31,0.508372696828209,0.309670829170148,0.618258227070349,0.557395325882872,"2037_2012_8_d100"
2037,2013,6,30,0.816085214882171,0.721316156022371,0.584073409022945,0.77977911836137,"2037_2013_6_d100"
2037,2013,7,31,0.707319645687272,0.592900561050455,0.818122418738525,0.966698350016736,"2037_2013_7_d100"
2037,2013,8,31,0.602736674827009,0.707983022738958,0.967706616393628,0.986257939509835,"2037_2013_8_d100"
2037,2014,6,30,0.626599183670496,0.412792297877993,0.54202987281985,1.18646520569601,"2037_2014_6_d100"
2037,2014,7,31,0.631436060191165,0.326813779732801,0.712614312362383,1.23057100052229,"2037_2014_7_d100"
2037,2014,8,31,0.663821208808755,0.528547374481272,0.988660872461193,1.23473602804349,"2037_2014_8_d100"
2037,2015,6,30,0.969646548549179,0.657879096244632,0.567704989790975,1.04893846796081,"2037_2015_6_d100"
2037,2015,7,31,1.02262521909603,0.734293432483235,0.430892989222806,0.485668237423132,"2037_2015_7_d100"
2037,2015,8,31,0.73734083793164,0.417645588130819,0.455450826688276,0.805057756446873,"2037_2015_8_d100"
2037,2016,6,27,1.06619955015521,0.752788100216314,0.686431608862148,0.818231627801025,"2037_2016_6_d100"
2037,2016,7,30,0.784656427924812,0.58666012729873,0.972115272299589,0.865997665383302,"2037_2016_7_d100"
2037,2016,8,31,1.1064242162847,0.774552032355305,0.535046876491649,0.648254666727322,"2037_2016_8_d100"
2040,2016,7,1,2.8923486328125,1.84583602905273,3.03888069152832,4.56408058166504,"2040_2016_7_d100"
2040,2016,8,2,3.08465471267019,1.90451227457748,3.34212548254308,4.5325680184638,"2040_2016_8_d100"
2044,2005,6,1,0.981104049682617,1.18563095092773,0.355182800292969,1.82702270507813,"2044_2005_6_d100"
2044,2005,8,1,0.055363769531251,0.848509674072265,0.686751251220702,0.885485534667968,"2044_2005_8_d100"
2044,2006,6,1,0.905542373657227,1.25290298461914,0.821271896362305,2.59616088867188,"2044_2006_6_d100"
2044,2006,7,1,0.0829946899414047,1.02651809692383,0.109308013916017,3.00993560791015,"2044_2006_7_d100"
2044,2006,8,1,1.50766777038574,1.98949264526367,2.11240600585938,2.42860244750977,"2044_2006_8_d100"
2044,2007,7,1,1.12187141418457,1.09106201171875,0.668635787963868,3.22471946716309,"2044_2007_7_d100"
2044,2007,8,1,1.81249626159668,1.82046516418457,1.22233016967773,2.65501220703125,"2044_2007_8_d100"
2044,2008,6,1,0.788574752807619,1.66469436645508,0.994482574462893,1.76315933227539,"2044_2008_6_d100"
2044,2008,7,1,1.36472618103027,1.76606857299805,1.53036987304688,2.71994506835938,"2044_2008_7_d100"
2044,2008,8,1,1.91557991027832,1.67449104309082,1.42692672729492,2.5766650390625,"2044_2008_8_d100"
2044,2009,6,1,2.07876121520996,1.1304866027832,1.03283798217773,2.74287712097168,"2044_2009_6_d100"
2044,2009,7,1,1.05844779968262,0.45431610107422,0.799271545410157,0.134444274902343,"2044_2009_7_d100"
2044,2009,8,1,1.03049987792969,2.07672256469727,1.60829872131348,3.1143278503418,"2044_2009_8_d100"
2044,2010,6,1,2.72289756774902,2.80237487792969,1.49011138916016,3.37377075195312,"2044_2010_6_d100"
2044,2010,7,1,1.63323799133301,2.14066711425781,2.20306793212891,2.3628751373291,"2044_2010_7_d100"
2044,2011,7,1,0.360899124145508,0.00421539306640639,0.168302688598633,0.814075317382812,"2044_2011_7_d100"
2044,2012,7,1,0.733483352661136,1.31242660522461,0.847209014892581,1.14233116149903,"2044_2012_7_d100"
2044,2013,7,1,0.270522232055665,0.89819061279297,0.563170318603515,1.33344375610352,"2044_2013_7_d100"
2044,2013,8,1,0.298710174560547,1.2245442199707,0.79856460571289,2.0181462097168,"2044_2013_8_d100"
2044,2014,6,1,0.0364232635498034,0.854863586425783,0.507012786865236,1.68535369873047,"2044_2014_6_d100"
2044,2014,7,1,1.20749351501465,1.09640762329102,0.529974670410159,2.41445610046387,"2044_2014_7_d100"
2044,2014,8,1,1.41234062194824,1.49402282714844,1.08739326477051,2.4720654296875,"2044_2014_8_d100"
2044,2015,6,1,0.502491531372073,0.332569656372073,1.27978569030762,0.694823684692381,"2044_2015_6_d100"
2044,2015,7,1,0.361386947631836,0.364627532958984,0.307030029296875,1.28250854492187,"2044_2015_7_d100"
2044,2016,7,1,1.39729537963867,1.62904205322265,1.67773475646973,2.57792510986328,"2044_2016_7_d100"
2044,2016,8,1,0.636158905029298,0.758397064208985,0.159951171875001,1.05178161621094,"2044_2016_8_d100"
2046,2005,6,1,0.405329895019534,0.0539710998535128,0.631798934936526,0.889121246337893,"2046_2005_6_d100"
2046,2005,8,1,3.79983879089355,2.00733352661133,1.33164001464844,1.92574478149414,"2046_2005_8_d100"
2046,2006,6,1,0.0794605255126939,0.898282623291017,1.40777168273926,0.210874176025392,"2046_2006_6_d100"
2046,2006,7,1,1.30473121643067,0.634500350952152,1.22640213012696,0.149051513671878,"2046_2006_7_d100"
2046,2006,8,1,2.47990028381348,1.05334655761719,0.529440002441405,0.401639862060549,"2046_2006_8_d100"
2046,2007,6,27,1.5362907136514,1.20316433437573,1.58456287330843,1.17449316306118,"2046_2007_6_d100"
2046,2007,7,31,2.03984127772119,1.35523394884654,1.11316364399539,1.16602057717699,"2046_2007_7_d100"
2046,2007,8,31,2.33593886106127,1.36260608981878,0.934547145882388,1.44455682751788,"2046_2007_8_d100"
2046,2008,6,30,2.13761881376461,1.7817361864992,1.7924771681695,2.09889430718286,"2046_2008_6_d100"
2046,2008,7,31,2.68232783504482,2.09746669934476,1.388384576991,1.59091744539528,"2046_2008_7_d100"
2046,2008,8,31,2.04972380416267,1.22312099537827,1.00801618185079,1.42575592486885,"2046_2008_8_d100"
2046,2009,6,30,0.919717666380898,0.908708685380547,1.40662340694169,1.31845123078505,"2046_2009_6_d100"
